source,title,price_vnd,price_text,area_m2,price_per_m2,district,ward,address,description,posted_at,url,crawled_at
phongtro123,Cho thuê phòng trọ ngay trung tâm TP,2300000.0,2.3 triệu/tháng,20.0,115000.0,Hải Châu,,,"Cho thuê phòng trọ ngay trung tâm TP 2.3 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê PHÒNG TRỌ , ĐẸP NGAY TRUNG TÂM THÀNH PHỐ , SỐ 19 HÀN THUYÊN- Còn 1phòng , Ngay tầng trệt, phòng có cửa sổ bên hành lang , phòng rộng rãi ( kể cả… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-ngay-trung-tam-tp.html,2026-05-15T11:09:22
phongtro123,Phòng trọ Ký túc xá cho Sinh viên - Người đi làm,1200000.0,1.2 triệu/tháng,20.0,60000.0,Ngũ Hành Sơn,,,"Phòng trọ Ký túc xá cho Sinh viên - Người đi làm 1.2 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ Ký túc xá cho Sinh viên - Người đi làm tại đường Trần Văn Dư Phường Mỹ An - Đà Nẵng Lưu Ý: Chỉ Cho Nữ ThuêGiá thuê 1.200.000 ( Phòng 4… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-ky-tuc-xa-cho-sinh-vien-nguoi-di-lam.html,2026-05-15T11:09:22
phongtro123,Căn hộ Mini K78/2B Lê Thanh Nghị - Mới Xây 100% Chưa Sử Dụng,4000000.0,4 triệu/tháng,30.0,133333.33333333334,Hải Châu,,,"Căn hộ Mini K78/2B Lê Thanh Nghị - Mới Xây 100% Chưa Sử Dụng 4 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng Cho Thuê Căn Hộ Mini nằm ngay TTTP. Phòng Mới 1000% CHƯA QUA SỬ DỤNGGần chợ Hoà Cường, chợ Nguyễn Tri Phương, và các trường đại học: Đông Á, Ngọai… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/can-ho-mini-k78-2b-le-thanh-nghi-moi-xay-100-chua-su-dung.html,2026-05-15T11:09:22
phongtro123,CHO THUÊ PHÒNG DORM MỚI-HIỆN ĐẠI,2200000.0,2.2 triệu/tháng,45.0,48888.88888888889,Ngũ Hành Sơn,,,"CHO THUÊ PHÒNG DORM MỚI-HIỆN ĐẠI 2.2 triệu/tháng 45 m 2 Ngũ Hành Sơn, Đà Nẵng ????DORM FOR RENT????Bên mình cho thuê phòng Dorm, 6 giường/ 1 phòng với đầy đủ tất cả các tiện nghi bao gồm:-Phòng vệ sinh hiện đại, có nước… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-dorm-moi-hien-dai.html,2026-05-15T11:09:22
phongtro123,Cho thuê nhà trọ theo kiểu hộ gia đình,2000000.0,2 triệu/tháng,30.0,66666.66666666667,Liên Chiểu,,,"Cho thuê nhà trọ theo kiểu hộ gia đình 2 triệu/tháng 30 m 2 Liên Chiểu, Đà Nẵng Cho thuê nhà trọ theo kiểu hộ gia đình, phòng ở có gác lửng, diện tích phòng 30m vuông, phòng có vệ sinh riêng, bếp, đồng hồ điện, đồng hồ nước,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-tro-theo-kieu-ho-gia-dinh.html,2026-05-15T11:09:22
phongtro123,"Cho thuê phòng trọ Trần Cao Vân, Quận Thanh Khê, Đà Nẵng",1500000.0,1.5 triệu/tháng,20.0,75000.0,Thanh Khê,,,"Cho thuê phòng trọ Trần Cao Vân, Quận Thanh Khê, Đà Nẵng 1.5 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ Trần Cao VânPhòng rộng rãi thoáng mát, sạch sẽ, yên tĩnh, an ninh tốt, có wifiPhòng tiện nghi, Có sẵn tủ lanh ,quạt, tủ ….Diện tích… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tran-cao-van.html,2026-05-15T11:09:22
phongtro123,Cho thuê phòng trọ gần đại học Kiến Trúc,2300000.0,2.3 triệu/tháng,16.0,143750.0,Hải Châu,,,"Cho thuê phòng trọ gần đại học Kiến Trúc 2.3 triệu/tháng 16 m 2 Hải Châu, Đà Nẵng Mình đăng tin dùm cô chủ trọ ạ bạn nào cần nghiêm túc thì liên hệ cô sdt 0934786468 nhé. Phòng trọ gần trường đại học kiến trúc thuận tiện cho việc… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gan-dai-hoc-kien-truc.html,2026-05-15T11:09:22
phongtro123,"Cho thuê phòng, quận Cẩm Lệ (gần Cầu vượt Ngã Ba Huế)",2000000.0,2 triệu/tháng,25.0,80000.0,Cẩm Lệ,,,"Cho thuê phòng, quận Cẩm Lệ (gần Cầu vượt Ngã Ba Huế) 2 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng 382 Tôn ĐảnPhòng, sạch, rộng, thoáng mátGiá: từ 2 triệu, thanh toán 2 thángCó chỗ để xe, bếp nấu ăn, camera 24hGiờ giấc tự do, ko chung chủLH: 0899233007 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-nu-thue-phong-quan-cam-le-gan-cau-vuot-nga-ba-hue.html,2026-05-15T11:09:22
phongtro123,Phòng trọ quận Cẩm Lệ xây mới tiện nghi phù hợp gia đình,1800000.0,1.8 triệu/tháng,26.0,69230.76923076923,Cẩm Lệ,,,"Phòng trọ quận Cẩm Lệ xây mới tiện nghi phù hợp gia đình 1.8 triệu/tháng 26 m 2 Cẩm Lệ, Đà Nẵng Nhà 3 tầng mặt tiền Lô 6 Phước Tường 2 (đường rộng 5.5m) với tổng cộng 8 căn hộ mini. Vị trí thuận lợi gần chợ và nhiều nhà trẻ/ mẫu giáo, gần… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-quan-cam-le-xay-moi-tien-nghi-phu-hop-gia-dinh.html,2026-05-15T11:09:22
phongtro123,Cho thuê phòng trọ sinh viên Đà Nẵng,1800000.0,1.8 triệu/tháng,20.0,90000.0,Thanh Khê,,,"Cho thuê phòng trọ sinh viên Đà Nẵng 1.8 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Phòng sạch sẽ , thoáng mát , yên tĩnh phù hợp cho sinh viên học vào mùa thi ! Không ở chung với chủ . Gần trung tâm thành phố , gần chợ , gần trường đại… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-sinh-vien-da-nang.html,2026-05-15T11:09:22
phongtro123,"Cho thuê phòng trọ Kiệt Trần, Cao Vân gần Lê Độ, giá 2.2 triệu/tháng, Thanh Khê, Đà Nẵng",2200000.0,2.2 triệu/tháng,20.0,110000.0,Thanh Khê,,,"Cho thuê phòng trọ Kiệt Trần, Cao Vân gần Lê Độ, giá 2.2 triệu/tháng, Thanh Khê, Đà Nẵng 2.2 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Tôi cho thuê phòng trọ có diện tích gần 20m2, WC, bếp riêng biệt.Khu dân cư văn minh, thoáng mát, ngay trung tâm thành phố.Địa chỉ: Kiệt 329 Trần Cao Vân… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-kiet-tran-cao-van-gan-le-do-gia-2-2-trieu-thang-thanh-khe-da-nang.html,2026-05-15T11:09:22
phongtro123,"Cho thuê phòng trọ, căn hộ khu vực Cẩm Lệ, Đà Nẵng",3500000.0,3.5 triệu/tháng,30.0,116666.66666666667,Cẩm Lệ,,,"Cho thuê phòng trọ, căn hộ khu vực Cẩm Lệ, Đà Nẵng 3.5 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng PHÒNG TRỌ VĨ NGỌC CẨM LỆ- ĐÀ NẴNG - FULL NỘI THẤT 100% NEWĐịa chỉ: 10/4 Nguyễn Xuân Hữu - phường Hòa Thọ Đông - quận Cẩm Lệ - Đà Nẵng (Gần cầu… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-can-ho-khu-vuc-cam-le-da-nang.html,2026-05-15T11:09:22
phongtro123,Cho thuê phòng trọ đầy đủ tiện nghi trung tâm thành phố,3000000.0,3 triệu/tháng,12.0,250000.0,Hải Châu,,,"Cho thuê phòng trọ đầy đủ tiện nghi trung tâm thành phố 3 triệu/tháng 12 m 2 Hải Châu, Đà Nẵng Nhà mình mới xây còn mấy phòng trọ đầy đủ tiện nghi sạch sẽ thoáng mát, dọn vào ở ngay không cần mua sắm gi. Giá 3tr/ tháng (Bao luôn điện nước), ai co… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-day-du-tien-nghi-trung-tam-thanh-pho.html,2026-05-15T11:09:22
phongtro123,"PHÒNG CHO THUÊ HỘ GIA ĐÌNH, CÔNG NHÂN VIÊN CHỨC, SINH VIÊN",4500000.0,4.5 triệu/tháng,48.0,93750.0,Ngũ Hành Sơn,,,"PHÒNG CHO THUÊ HỘ GIA ĐÌNH, CÔNG NHÂN VIÊN CHỨC, SINH VIÊN 4.5 triệu/tháng 48 m 2 Ngũ Hành Sơn, Đà Nẵng Địa chỉ: 09 Mỹ An 20, quận Ngũ Hành Sơn, Đà Nẵng (giữa chân cầu Trần Thị Lý và cầu Tuyên Sơn) – Gần các trường mầm non, tiểu học, trung học, đại… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-cho-thue-ho-gia-dinh-cong-nhan-vien-chuc-sinh-vien.html,2026-05-15T11:09:22
phongtro123,"Phòng trọ giá rẻ 264/16 Tô Hiệu, Đà Nẵng",1200000.0,1.2 triệu/tháng,10.0,120000.0,Liên Chiểu,,,"Phòng trọ giá rẻ 264/16 Tô Hiệu, Đà Nẵng 1.2 triệu/tháng 10 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây , sạch sẽ , thoáng mát, có gác lửng, chỗ để xe, có wifi camera, hàng xóm yên tĩnh, liên hệ Tâm, sđt 0934910845 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-gia-re-264-16-to-hieu-da-nang.html,2026-05-15T11:09:22
phongtro123,Phòng trọ Cẩm Lệ còn 1 phòng cuối cùng,2500000.0,2.5 triệu/tháng,25.0,100000.0,Cẩm Lệ,,,"Phòng trọ Cẩm Lệ còn 1 phòng cuối cùng 2.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ mới xây, có gác lửngKhu dân cư yên tĩnh, gần Lê Đại HànhGần chợChỉ còn 1 phòng cuối cùng.Cảm ơn đã đọc tinLiên hệ ngay: 070275… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cam-le-con-1-phong-cuoi-cung.html,2026-05-15T11:09:22
phongtro123,"Chp thuê phòng trọ khu vực Mỹ An 1, Đà Nẵng",3000000.0,3 triệu/tháng,18.0,166666.66666666666,Ngũ Hành Sơn,,,"Chp thuê phòng trọ khu vực Mỹ An 1, Đà Nẵng 3 triệu/tháng 18 m 2 Ngũ Hành Sơn, Đà Nẵng Không gian với đầy đủ tiện nghi: Máy lạnh, điều hòa, ti vi, tủ lạnh, quạt, bình nước nóng, tủ, giường, bàn,máy giặt, bếpVệ sinh khép kín, wifi free ,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/chp-thue-phong-tro-khu-vuc-my-an-1-da-nang.html,2026-05-15T11:09:22
phongtro123,"Cho thuê nhà nguyên căn, Nguyễn Huy Tưởng, Gần bến xe trung tâm, Đà Nẵng",4000000.0,4 triệu/tháng,140.0,28571.428571428572,Liên Chiểu,,,"Cho thuê nhà nguyên căn, Nguyễn Huy Tưởng, Gần bến xe trung tâm, Đà Nẵng 4 triệu/tháng 140 m 2 Liên Chiểu, Đà Nẵng - Nhà 2 tầng, kiên cố- 4 phòng ngủ, 1 phòng khách, 1 nhà bép, 2 sân phơi, 2 toilet- Yên tỉnh, an ninh tốtLH: 0903595436 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-nguyen-can-nguyen-huy-tuong-gan-ben-xe-trung-tam-da-nang.html,2026-05-15T11:09:22
phongtro123,"Cho thuê phòng trọ đường 29 tháng 3, phường Hòa Xuân",2500000.0,2.5 triệu/tháng,25.0,100000.0,Cẩm Lệ,,,"Cho thuê phòng trọ đường 29 tháng 3, phường Hòa Xuân 2.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng - Phòng trọ sạch sẽ thoáng mát.- Thoải mái giờ giấc.- Có camera an ninh, yên tĩnh.- Có đầy đủ tiện nghi: Máy điều hòa, Máy nóng lạnh, Giường, Tủ… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-duong-29-thang-3-phuong-hoa-xuan.html,2026-05-15T11:09:26
phongtro123,Phòng cao cấp tiện nghi 30m2 Hải Châu,5000000.0,5 triệu/tháng,30.0,166666.66666666666,Hải Châu,,,"Phòng cao cấp tiện nghi 30m2 Hải Châu 5 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng Cho thuê căn hộ dịch vụ cao cấp tại Lưu Trọng Lư, quận Hải Châu.- Gần ngay trung tâm tp,gần Đại Học Đông Á, Đại học Kiến Trúc.- Khu vực tập… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-cao-cap-tien-nghi-30m2-hai-chau.html,2026-05-15T11:09:26
phongtro123,"Cho thuê phòng trọ mới đầy đủ tiện nghi quận Hải Châu, gần cầu Rồng",4500000.0,4.5 triệu/tháng,38.0,118421.05263157895,Hải Châu,,,"Cho thuê phòng trọ mới đầy đủ tiện nghi quận Hải Châu, gần cầu Rồng 4.5 triệu/tháng 38 m 2 Hải Châu, Đà Nẵng Cho thuê căn hộ giá 4 triệu /tháng ( 1 người ở ) , 5 triệu 2 người DT : 38 m2 , phòng mới , thoáng mát , an ninh Địa chỉ : kiệt lớn đường Lê Hồng… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-day-du-tien-nghi-quan-hai-chau-gan-cau-rong.html,2026-05-15T11:09:26
phongtro123,"Cho Thuê Phòng Trọ Đẹp 25m2, Hải Châu, trung tâm TP",3000000.0,3 triệu/tháng,25.0,120000.0,Hải Châu,,,"Cho Thuê Phòng Trọ Đẹp 25m2, Hải Châu, trung tâm TP 3 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Nhà Mặt tiền Cho thuê phòng trọ Đẹp,sạch sẽ, thoáng mát , mới xây dựng:có điều hoà, tủ quần áo, máy giặt,bếp riêng, Wi-Fi, lối đi riêng,chỗ để xe… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-dep-25-m-2-hai-chau-trung-tam-tp.html,2026-05-15T11:09:26
phongtro123,"Phòng trọ tiện lợi, mới xây, mặt đường",2200000.0,2.2 triệu/tháng,20.0,110000.0,Liên Chiểu,,,"Phòng trọ tiện lợi, mới xây, mặt đường 2.2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây đẹp, sạch sẽ, diện tích 20m2, gác lửng 10 m2, có bếp, phòng vệ sinh rộng rãi, điên nước dùng riêng có đồng hồ riêng, ngay mặt đường 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-tien-loi-moi-xay-mat-duong.html,2026-05-15T11:09:26
phongtro123,"Phòng trọ cho sinh viên Kinh Tế, Cao Đẳng Nghề",2700000.0,2.7 triệu/tháng,15.0,180000.0,Ngũ Hành Sơn,,,"Phòng trọ cho sinh viên Kinh Tế, Cao Đẳng Nghề 2.7 triệu/tháng 15 m 2 Ngũ Hành Sơn, Đà Nẵng - Phòng sạch sẽ, mát mẻ, thông thoáng- WC khép kín- Có bếp nấu ăn- Có nước nóng lạnh- Wifi, camera giám sát tuyệt đối an toàn, không mất cắp.- Có… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cho-sinh-vien-kinh-te-cao-dang-nghe.html,2026-05-15T11:09:26
phongtro123,"Cho thuê phòng trọ tttp, khu vực an ninh",1800000.0,1.8 triệu/tháng,15.0,120000.0,Thanh Khê,,,"Cho thuê phòng trọ tttp, khu vực an ninh 1.8 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng DT 15m2, phong sach thoang mat, chi cho nu thue, khu vuc an ninh, tttp, gan Chợ,Trương hoc , siêu thị, ga, sân bay 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tttp-khu-vuc-an-ninh.html,2026-05-15T11:09:26
phongtro123,"Phòng trọ nhà mặt tiền Phan Thanh, dt 25m2_35m2",3500000.0,3.5 triệu/tháng,25.0,140000.0,Thanh Khê,,,"Phòng trọ nhà mặt tiền Phan Thanh, dt 25m2_35m2 3.5 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng Phòng trọ nhà mặt tiền Phanh Thanh, tiện nghi gồm điều hòa, bình tắm nước nóng, thông thoáng, trung tâm thành phố, giao thông thuận tiện. Diện tích 25m2_35m2.… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-nha-mat-tien-phan-thanh-dt-25m235m2.html,2026-05-15T11:09:26
phongtro123,"Cho thuê phòng trọ, 2 triệu/tháng",2000000.0,2 triệu/tháng,20.0,100000.0,Cẩm Lệ,,,"Cho thuê phòng trọ, 2 triệu/tháng 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Diên tich 20m vuong, có cửa sổ, cho nấu ăn, tắm giặt và vệ sinh khép kín, bên ngoài có chỗ để xe máy, phơi đồ. Trong phòng đã trang bị giường, quạt, kệ… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-2trieu-thang.html,2026-05-15T11:09:26
phongtro123,Phòng trọ phường Hoà Khánh Nam,1800000.0,1.8 triệu/tháng,25.0,72000.0,Liên Chiểu,,,"Phòng trọ phường Hoà Khánh Nam 1.8 triệu/tháng 25 m 2 Liên Chiểu, Đà Nẵng Phòng rộng rãi sạch sẽ ở được 2-3 ngườiGiờ giấc tự do không chung chủ, tự sinh hoạt riêng , có chỗ để xe trong nhàBếp chung rộng rãi, sử dụng… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-phuong-hoa-khanh-nam.html,2026-05-15T11:09:26
phongtro123,"Cho Thuê Phòng Đầy Đủ Tiện Nghi, Bao Điện Nước",3000000.0,3 triệu/tháng,20.0,150000.0,Ngũ Hành Sơn,,,"Cho Thuê Phòng Đầy Đủ Tiện Nghi, Bao Điện Nước 3 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng NHÀ NGHỈ SAO BIỂN CHO THUÊ PHÒNG DÀI HẠN BAO ĐIỆN NƯỚCTIỆN ÍCH: phòng đầy đủ thiết bị: tivi, tủ lạnh, nóng lạnh điều hòa, chăn, ga, gối...CHỈ CẦN… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-day-du-tien-nghi-bao-dien-nuoc.html,2026-05-15T11:09:26
phongtro123,"Cho thuê phòng tại 64 Phạm Quang Ảnh, ngay đầu cầu Rồng, LH 0905901105",3000000.0,3 triệu/tháng,19.0,157894.73684210525,Sơn Trà,,,"Cho thuê phòng tại 64 Phạm Quang Ảnh, ngay đầu cầu Rồng, LH 0905901105 3 triệu/tháng 19 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng trọ địa chỉ 64 Phạm Quang Ảnh –Sơn Trà, ngay đầu cầu Rồng, khu vực an ninh.Nhà vừa mới xây xong (vào ở từ 15/10), mới, sạch, thoáng mát,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tai-64-pham-quang-anh-ngay-dau-cau-rong-lh-0905901105.html,2026-05-15T11:09:26
phongtro123,Cho thuê phòng nội thất siêu rẻ nhất khu vực,4500000.0,4.5 triệu/tháng,25.0,180000.0,Thanh Khê,,,"Cho thuê phòng nội thất siêu rẻ nhất khu vực 4.5 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng siêu rẻ full nội thất giá từ 4,5tr đến 5tr-VỊ TRÍ: 191 Đỗ Quang. Đường 5m lề 3m. Đường đậu oto trên lề. +Gần ĐH Duy Tân cách 3p đi… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-noi-that-sieu-re-nhat-khu-vuc.html,2026-05-15T11:09:26
phongtro123,Cho thuê phòng trọ đầy đủ tiện nghi sinh hoạt,3500000.0,3.5 triệu/tháng,20.0,175000.0,Ngũ Hành Sơn,,,"Cho thuê phòng trọ đầy đủ tiện nghi sinh hoạt 3.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng mới sạch đẹp, có phòng tắm riêng, free wifi, điều hòa, nước nóng lạnh và các đồ đạc cơ bản.Vị trí tốt, gần bus, chợ Mỹ An, trường đại… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-day-du-tien-nghi-sinh-hoat.html,2026-05-15T11:09:26
phongtro123,"Phòng căn hộ tiện nghi, khép kín, giá rẻ",5500000.0,5.5 triệu/tháng,25.0,220000.0,Hải Châu,,,"Phòng căn hộ tiện nghi, khép kín, giá rẻ 5.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Chuyển công tác nên cần nhượng lại phòngVị trí: Nằm trung tâm, gần đại học Đông Á và Kiến Trúc, Lotte Mart, chợ đêm Helio…Đường xá giao thông… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-can-ho-tien-nghi-khep-kingia-re.html,2026-05-15T11:09:26
phongtro123,Phòng trọ gần ĐH Greenwich và Bệnh viện Sản Nhi Đà Nẵng,2900000.0,2.9 triệu/tháng,27.0,107407.4074074074,Ngũ Hành Sơn,,,"Phòng trọ gần ĐH Greenwich và Bệnh viện Sản Nhi Đà Nẵng 2.9 triệu/tháng 27 m 2 Ngũ Hành Sơn, Đà Nẵng Còn 2 phòng trọ cho thuê.Đc: kiệt 45 Đường K20, mặt sau Bệnh Viện sản nhi đà Nẵng.Đặc biệt gần ĐH GREENWICH chưa tới 10 phút đi bộ.Công năng căn hộ:… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-gan-dh-greenwich-va-benh-vien-san-nhi-da-nang.html,2026-05-15T11:09:26
phongtro123,Căn hộ mini có sẵn gần 30-4 giao Lê Thanh nghị,3800000.0,3.8 triệu/tháng,28.0,135714.2857142857,Hải Châu,,,"Căn hộ mini có sẵn gần 30-4 giao Lê Thanh nghị 3.8 triệu/tháng 28 m 2 Hải Châu, Đà Nẵng Phòng có sẵn khu vực 30-4 giao Lê thanh nghịDiện tích tổng 28 m2 kể cả gácVị trí trung tâm thành phố nên tiện ích kể không hết Địa chỉ k72/12 Lê… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/can-ho-mini-co-san-gan-30-4-giao-le-thanh-nghi.html,2026-05-15T11:09:26
phongtro123,Cho thuê căn hộ sạch sẽ đầy đủ tiện nghi,4800000.0,4.8 triệu/tháng,30.0,160000.0,Sơn Trà,,,"Cho thuê căn hộ sạch sẽ đầy đủ tiện nghi 4.8 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng Phòng có sẵn tủ, giường chỉ cần dọn vào ở. Thích hợp ở 3-4 người hoặc cặp vợ chồng.1, Vị trí nằm gần trung tâm thành phố (Địa chỉ: 171 Nguyễn… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-can-ho-khep-kin-sach-se-day-du-tien-nghi.html,2026-05-15T11:09:26
phongtro123,34m2 Phòng Trọ Trung Tâm Đà Nẵng-Đầy đủ Tiện Nghi,5000000.0,5 triệu/tháng,34.0,147058.82352941178,Hải Châu,,,"34m2 Phòng Trọ Trung Tâm Đà Nẵng-Đầy đủ Tiện Nghi 5 triệu/tháng 34 m 2 Hải Châu, Đà Nẵng - Khu trung tâm: K113 đường Nguyễn Chí Thanh, Q. Hải Châu - Gần Trung tâm hành chính và đại học Duy Tân. - Đầy đủ tiện nghi: Wifi, tủ lạnh, máy giặt, máy… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/34m2-phong-tro-trung-tam-da-nang-day-du-tien-nghi-1.html,2026-05-15T11:09:26
phongtro123,Phòng trọ sinh viên Kinh Tế Đà Nẵng,3000000.0,3 triệu/tháng,14.0,214285.7142857143,Ngũ Hành Sơn,,,"Phòng trọ sinh viên Kinh Tế Đà Nẵng 3 triệu/tháng 14 m 2 Ngũ Hành Sơn, Đà Nẵng - Phòng mới, sạch sẽ và thoáng mát, hệ thống điện và ánh sáng hoàn chỉnh.- WC khép kín- Đối diện trường đại học, đi bộ khoảng 1 phút- Có nước… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-sinh-vien-kinh-te-da-nang.html,2026-05-15T11:09:26
phongtro123,"Cho thuê nhà trọ rộng rãi có thể nhiều người ở, đầu đường Phạm Như Xương, ngay sát Đại học…",3000000.0,3 triệu/tháng,30.0,100000.0,Liên Chiểu,,,"Cho thuê nhà trọ rộng rãi có thể nhiều người ở, đầu đường Phạm Như Xương, ngay sát Đại học… 3 triệu/tháng 30 m 2 Liên Chiểu, Đà Nẵng Cho thuê nhà trọ nguyên căn K20 Phạm Như Xương, mặt tiền đường kiệt, ngay đầu kiệt 20, có gác lửng, 01 phòng ngủ, 01 phòng khách, 01 nhà VS, lối đi riêng,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-tro-rong-rai-co-the-nhieu-nguoi-o-dau-duong-pham-nhu-xuong-ngay-sat-dai-hoc-su-pham-da-nang.html,2026-05-15T11:09:31
phongtro123,Phòng trọ gia đình tại Hòa Xuân,3500000.0,3.5 triệu/tháng,34.0,102941.17647058824,Cẩm Lệ,,,"Phòng trọ gia đình tại Hòa Xuân 3.5 triệu/tháng 34 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ gia đình thích hợp cho vợ chồng và con nhỏDT: 35m2Có sân để xe riêngCó Điều hòa + Nước Nóng + Wifi + Camera an ninh1 Phòng ngủ1 Bếp1… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-gia-dinh-tai-hoa-xuan.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ ở được 3 - 4 người,3500000.0,3.5 triệu/tháng,20.0,175000.0,Sơn Trà,,,"Cho thuê phòng trọ ở được 3 - 4 người 3.5 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng Mình cần cho thuê gấp phòng trọ với các tiện nghi như sau: - Phòng có toilet trong, có điều hoà, máy nóng lạnh, giường tủ,..., máy giặt, wifi, bếp (tầng 1)… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/can-cho-thue-gap-phong-tro-thoang-mat-sach-se-o-duoc-3-4-nguoi.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ giá rẻ, mới xây – Cao Bá Đạt",1600000.0,1.6 triệu/tháng,21.0,76190.47619047618,Hòa Vang,,,"Cho thuê phòng trọ giá rẻ, mới xây – Cao Bá Đạt 1.6 triệu/tháng 21 m 2 Hoà Vang, Đà Nẵng CHO THUÊ PHÒNG TRỌ GIÁ RẺ MỚI XÂY:** Mô tả:Trần thả laphong, xây cao 5m đảm bảo thoáng mát, không nóng nực trong những ngày hè.Thiết bị vệ sinh… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gia-re-moi-xay-cao-ba-dat.html,2026-05-15T11:09:31
